id,slug,type,is_a_coach,is_coach_of_the_month,is_featured,is_active,focus_tags,style_tags,coach_card_short_description,coach_short_bio,coach_long_bio,forum_thread_id,brand,coach_bands,coach_endorsements,coach_facebook,coach_instagram,coach_twitter,coach_tiktok,coach_youtube
31974,peter-szendofi,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills","Pop/Rock, Electronic",Dissecting Drum And Bass,Peter Szendofi is one of the busiest professional drummers and composers in Hungary.,"Peter Szendofi is one of the busiest professional drummers and composers in Hungary. He conducts courses, has played on over 130 albums, and he performs in festivals and concerts in just about every genre. Peter graduated from the faculty of Jazz at the Franz Liszt Academy of Music in 1992 and has studied with top players such as Dave Weckl, Dennis Chambers, Steve Smith, Freddie Gruber, Zach Danziger, Kim Plainfield. He has two decades of teaching experience across multiple universities and camps.",,drumeo,"Fusio Group, Loop Doctors with Brandon Fields and Gary Willis, Trio Ricardo, Subjective Symptom, Eastwing Group","Tama Drums, Meinl Cymbals, Vic Firth Drumsticks, Remo Drumheads",https://www.facebook.com/szendofi/,https://www.instagram.com/szendofipeter/?hl=en,,,https://www.youtube.com/c/Szend%C5%91fiP%C3%A9ter
233364,raghav-mehrotra,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills, Theory","Pop/Rock, Funk",Introducing Konokol Into Your Drumming Vocabulary,"Raghav is an incredible young musician who first made a name for himself in Andrew Lloyd Webber's Tony-nominated School of Rock: The Musical, where he performed over 500 shows as Freddy, the drummer.","Raghav is an incredible young musician who first made a name for himself in Andrew Lloyd Webber's Tony-nominated School of Rock: The Musical, where he performed over 500 shows as Freddy, the drummer. Over the years he has played legendary venues like Madison Square Garden, Winter Garden Theater, Beacon Theater and the Lincoln Memorial. Raghav has played alongside a slew of incredible musicians, including Sarah Brightman, Steve Smith, Slash, Earl Slick, John Wetton, James Genus, Jimmy Haslip, and Vinny Valentino. Besides his hugely successful run as Freddy, Raghav has performed on Good Morning America, at the Tony Awards, Macy's Thanksgiving Parade, Gypsy of the Year, and Stars in the Alley.",,drumeo,,"Ludwig Drums, Sabian Cymbals, Vic Firth Drumsticks",https://www.facebook.com/raghavmusician,https://www.instagram.com/raghavdrummer/?hl=en,https://twitter.com/raghavdrummer,,https://www.youtube.com/c/RaghavDrummer
31981,randy-cooke,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills",Pop/Rock,The Rock Beat Formula,"Randy Cooke is an established Canadian drummer, percussionist, and session/touring musician, and a member of Smash Mouth from 2010 to 2013. ","Randy Cooke is an established Canadian drummer, percussionist, and session/touring musician. He was a member of Smash Mouth from 2010 to 2013. He’s recorded and toured with artists such as Kelly Clarkson, Hilary Duff, Ian Gillan (of Deep Purple), Mick Jagger, Ashley Tisdale, Mandy Moore, Five for Fighting, Natasha Bedingfield, and many others. He’s also appeared on TV shows like Jay Leno, David Letterman, Regis & Kelly, Larry King, The View, Martha Stewart, A&E Private Sessions, and CBS Early Show.",,drumeo,"FM, Lee Aaron, Strange Advance, Marc Jordan, Rik Emmett, Amy Sky, Sass Jordan, Kim Mitchell, Edwin, Alannah Myles, Alanis Morissette","Yamaha Drums, Zildjian Cymbals, Remo Drumheads, Regal Tip Sticks",https://www.facebook.com/randycookedrums,https://www.instagram.com/randycooke/?hl=en,https://twitter.com/randycooke,,https://www.youtube.com/c/randycookedrums
225962,rashid-williams,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills, Theory","Pop/Rock, Funk",Gospel Chops,"Rashid Williams is known for his impeccable groove, chops, and timing.","Rashid Williams is known for his impeccable groove, chops, and timing. As a self-taught drummer with an incredible toolbox of drumming and musical facility, Rashid has been the drummer and musical director for some of the biggest acts of our time, including John Legend, Jill Scott, Alicia Keys, N.E.R.D, Diddy’s Dirty Money, Eric Roberson, Goapele, and J. Cole.",,drumeo,"John Legend, Eric Roberson, Goapele, N.E.R.D., Jill Scott, Diddy Dirty Money, JCole, Alicia Keys","Mapex Drums, Zildjian Cymbals, Innovative Percussion Drumsticks, Remo Drumheads",https://www.facebook.com/Rashid-Williams-331265964057106/,https://www.instagram.com/jrashidwilliams/,,,
240153,rdavidr,instructor,TRUE,FALSE,FALSE,FALSE,Performance,Pop/Rock,Drum Maintenance,David Raouf is a drummer and YouTube creator who has made a name for himself by using video to share his passion for building and repurposing percussion instruments.,"David Raouf is a drummer and YouTube creator who has made a name for himself by using video to share his passion for building and repurposing percussion instruments. This love of his stems from the belief that modifying, improving and restoring gear isn't as hard as it might seem, and that with a little bit of knowledge and elbow grease, anyone can do it. When he's not teaching drummers around the world how to put together gear, David enjoys delving deep into the world of music creation through his play-along tracks, drum sample libraries, and by recording local bands and rappers.",,drumeo,,,https://www.facebook.com/therdavidr,https://www.instagram.com/davidraouf/?hl=en,https://twitter.com/davidraouf?lang=en,,https://www.youtube.com/c/rdavidr
31913,reuben-spyker,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills, Rudiments","Pop/Rock, Latin",The Traditional Grip,"Reuben Spyker, a technique freak but also a player of many types of music, filmed his first lesson for Drumeo in 2015.","Technique aficionado Reuben Spyker filmed his first lesson for Drumeo in 2015 and is a graduate of Capilano University. He excels in all styles of music, namely jazz, and has some of the fastest hands and feet you've ever seen. Reuben shares tips for technique and style on his social media channels and beyond.",,drumeo,,"Dunnett Classic Drums, Istanbul Mehmet Cymbals",https://www.facebook.com/reuben.spyker,https://www.instagram.com/reubenspyker/?hl=en,,,https://www.youtube.com/user/45echo
31914,rich-redmond,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Styles, Performance","Country, Pop/Rock, Latin, World",Useful Grooves You Should Know,Rich Redmond is the drumming powerhouse behind multi-platinum country artist Jason Aldean.,"Rich Redmond is the drumming powerhouse behind multi-platinum country artist Jason Aldean. As one of the most in-demand drummers in the music industry, he has also worked with artists such as Bryan Adams, Kelly Clarkson, Ludacris, Joe Perry, Kid Rock, Jewel, and many more. Rich has recorded twenty number one singles with over seven million albums sold and over twenty million single downloads. On tour, he often plays sold-out shows with up to 30,000 fans in amphitheaters, arenas, and stadiums across North America.",,drumeo,Jason Aldean,"DW Drums, Sabian Cymbals, ProMark Drumsticks,  Remo Drumheads",https://www.facebook.com/richredmond/,https://www.instagram.com/richredmond/?hl=en,https://twitter.com/richredmond,,https://www.youtube.com/c/richredmond
273265,rob-brown,instructor,TRUE,FALSE,FALSE,FALSE,"Hands, Independence","Jazz, Funk, Pop/Rock",Improve Your Technique & Flow,Rob Brown is a musician and online educator who is well regarded for his simple breakdown style of teaching.,"Self taught session & touring drummer, Rob ‘Beatdown’ Brown has been playing since 1987. Since 2005, Rob has become a favored online educator well regarded for his simple breakdown style of teaching. His educational YouTube channel has grown exponentially with millions of views and hundreds of thousands of subscribers.<br><br>Professionally, Rob has played with a wide range of artists in the contemporary Christian, jazz, R&B, pop-rock and pop-country scenes and he has played with award-winning artists such as The Stellas and Jess Moskaluke, and with Jacob Moon.",,drumeo,Independent,"Yamaha Drums, Evans Drumheads, Paiste Cymbals",https://www.facebook.com/RobBrownOnDrums,https://www.instagram.com/beatdownbrown7/,https://twitter.com/robbrowndrums?lang=en,,https://www.youtube.com/c/RobBeatdownBrown
189936,rob-litten,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills",Pop/Rock,Drum Covers,Rob Litten is a skilled and experienced drum teacher based in England.,"Rob Litten is a skilled and experienced drum teacher based in England. He has helped hundreds of drum students on their way to drumming success. He studied at The Academy Of Contemporary Music where he gained a National Higher Diploma in drum performance as well as a BA (Hons) Degree in music specifically for the drum kit. He is also the creator behind the hugely successful website www.DrumsTheWord.com.
This site was created back in 2007 as a place for students to learn how to play just like their favourite drummers. ",,drumeo,,,https://www.facebook.com/drumstheword,https://www.instagram.com/robert.litten/?hl=en,,,
190202,rodney-holmes,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills","Pop/Rock, Funk",The Body Fulcrum,Rodney Holmes started playing drums after joining his elementary school's junior band. His early exposure to all different kinds of music helped shape the musician he is today.,"Rodney Holmes started playing drums after joining his elementary school's junior band. His early exposure to all different kinds of music helped shape the musician he is today. As a self-taught drummer, Rodney's musical philosophy helped him explore and master many musical avenues on the drum set, which ultimately led him to record and play with artists like The Brecker Brothers, Steps Ahead, Rob Thomas, Eagle Eye Cherry, The Dust Brothers, Steve Kimock, Jim Weider, and Santana. Rodney is not a stranger to awards, having won nine Grammys for his musical efforts on Santana's 1999 album ""Supernatural"".",,drumeo,"Santana, Steve Lukather, Michael Brecker, Randy Brecker, Wayne Shorter, Joe Zawinul, Rob Thomas","Tama Drums, Meinl Cymbals, Vater Drumsticks, Evans Drumheads",https://www.facebook.com/RodneyHolmesMusic,https://www.instagram.com/rodneyholmes1/?hl=en,https://twitter.com/rodneyholmes?lang=en,,https://www.youtube.com/user/1rodneyholmes
31939,ronn-dunnett,instructor,TRUE,FALSE,FALSE,FALSE,Performance,Pop/Rock,Drumming Artifacts,"Famous for making some of the best metal drum shells in the business, Ronn Dunnett is a renowned drum designer, builder, and visionary.","Famous for making some of the best metal drum shells in the business, Ronn Dunnett is a renowned drum designer, builder, and visionary. His client list includes Carter Beauford, Dennis Chambers, Neil Peart, Joey Jordison, and Simon Phillips. Ronn has developed and patented a number of drum-related inventions including the adjustable air vent, swivel-lever snare drum throw-off with a quick release snare attachment, and a wood-metal hybrid batter hoop.",,drumeo,,Dunnett Classic Drums,https://www.facebook.com/dunnettclassicdrums/,https://www.instagram.com/dunnettclassicdrums/?hl=en,https://mobile.twitter.com/dunnettdrums,,https://www.youtube.com/c/dunnettclassicdrums
203857,russ-miller,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills, Recording","Pop/Rock, Funk",Musical Drumming,"Russ Miller is the definition of a successful working drummer, appearing on various multi-platinum Grammy Award-winning recordings.","Russ Miller is the definition of a successful working drummer, appearing on various multi-platinum, Grammy Award-winning recordings. His level of musicianship, versatility and prowess on the drums have led him to work with artists such as Ray Charles, The Fifth Dimension, Natalie Cole, Tina Turner & Bobby Caldwell, Nelly Furtado, The Psychedelic Furs, Hilary Duff, Steve Perry, Andrea Bocelli, Daniel Bedingfield and Meredith Brooks, among many others. Russ has performed on hundreds of albums and nearly 100 movie soundtracks, and has crafted four critically acclaimed solo albums. This seven time Modern Drummer Readers’ Poll winner has also authored two successful educational books and three DVDs.",,drumeo,"Ray Charles, The 5th Dimension, Cher, Natalie Cole, Tina Turner, Bobby Caldwell, Andrea Bocelli, Nelly Furtado, The Psychedelic Furs, Al Jarreau, Hilary Duff, Daniel Bedingfield","Mapex Drums, Zildjian Cymbals, Remo Drumheads, Vic Firth Drumsticks",https://www.facebook.com/officialrussmiller/,https://www.instagram.com/rmisticks/?hl=en,https://twitter.com/russmillerdrums,,https://www.youtube.com/c/RussMillerDrums
303623,ryan-van-poederooyen,instructor,TRUE,FALSE,FALSE,FALSE,"Feet, Grooves, Fills","Metal, Pop/Rock",Double Bass Essentials,Ryan “RVP” Van Poederooyen is a Vancouver-based educator and clinician. He’s currently the drummer of Ten Ways From Sunday.,"Ryan “RVP” Van Poederooyen is a Vancouver-based educator and clinician. He’s currently the drummer of Ten Ways From Sunday, and the former drummer of hard rock band Imonolith and Devin Townsend.<br><br>With many years of world tours, albums and live CDs/DVDs under his belt with Devin, Ryan has also been hired for sessions with producers such as Brian Howes (Nickelback, Hinder, Puddle of Mudd, Daughtry), Chad Kroeger (Nickelback), Rhys Fulber (Fear Factory, The Tea Party, Josh Groban) and many others.",,drumeo,"Imonolith, The Devin Townsend Project","Sonor, Sabian, Evans, Regal Tip",https://www.facebook.com/ryanvanpoederooyenofficial,https://www.instagram.com/ryanvanpoederooyen/,https://twitter.com/rvanpoederooyen,,https://www.youtube.com/user/ryanvanpoederooyen
31883,sam-heard,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Styles","Latin, Funk, Pop/Rock",Groove Inflections,"A mix between a jazz drummer and a rock drummer, Sam Heard has a unique and groovy style of playing that has served his professional drumming career well.","A mix between a jazz drummer and a rock drummer, Sam Heard has a unique and groovy style of playing that has served his professional drumming career well. He's been a part of many studio and live projects including Cowboys and Indians, Greg Neufeld, Colin Bullock and his own band, Bullsnake. As a teacher, Sam has over 15 years of experience, breaking into the online teaching scene through FreeDrumLessons.com (before it was Drumeo!) and the “Drum Play-Along System” training pack.",,drumeo,,,,,,,
231932,samantha-landa,instructor,TRUE,FALSE,FALSE,FALSE,Fills,"Pop/Rock, Metal",Avoiding Beginner Mistakes,"Samantha is the drummer of Conquer Divide. She has toured a lot in her twenty years of playing the drums, including Europe and all over North America, playing with metal bands such as Nervosa and Introtyl.","Samantha is the drummer of Conquer Divide. She has toured a lot in her more than twenty years of playing the drums, including Europe and all over North America, playing with metal bands such as Nervosa, Introtyl and Dead Asylum. Samantha has been featured in Sick Drummer Magazine and DRUM! Magazine, is a judge of the Hit Like A Girl Contest, and is a contributor to Drumeo.com. Her career is a fantastic example of the modern drummer, fusing more than one skill into creating a sustainable career within this often difficult industry.",,drumeo,"Conquer Divide, Nervosa","Mapex Drums, Sabian Cymbals, Los Cabos Drumsticks",https://www.facebook.com/samlandadrums/,https://www.instagram.com/slandadrums/,http://www.twitter.com/samdivides,https://www.tiktok.com/@slandadrums,https://www.youtube.com/c/slandadrums
202287,sarah-thawer,instructor,TRUE,FALSE,FALSE,FALSE,"Independence, Creativity","Pop/Rock, Hip-Hop/Rap",Explore A World Of Possibilities,Sarah Thawer is a versatile session drummer & recording artist who has toured the world supplying dozens of artists with her rock solid backbeat and diverse stylistic flavors.,"Sarah Thawer is a versatile session drummer & recording artist who has toured the world supplying dozens of artists with her rock solid backbeat and diverse stylistic flavors.<br><br>She doesn’t just play multiple styles of music. She immerses herself in the feel and culture, allowing her to perform anything from hip-hop to Bollywood with expert authenticity.<br><br>Sarah has an infectious energy for all things percussion that’s guaranteed to get you pumped to get behind the kit.",,drumeo,Independent,"Yamaha Drums, Istanbul Agop Cymbals, Vic Firth Drumsticks, Remo Drumheads",https://www.facebook.com/SarahThawerDrums,https://www.instagram.com/sarah.thawer/,https://mobile.twitter.com/sarahthawer,https://www.tiktok.com/@sarahthawer?,https://www.youtube.com/user/SarahTDrumGuru
31904,scott-pellegrom,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills, Rudiments","Pop/Rock, Funk",Musical Playing & Soloing,"After reaching the national finals in the 2006 Guitar Center Drum Off, Scott Pellegrom’s success opened the door to drum education clinics, solo shows, and motivational speaking across the globe.","After reaching the national finals in the 2006 Guitar Center Drum Off, Scott Pellegrom’s success opened the door to drum education clinics, solo shows, and motivational speaking across the globe. He is one of the most exciting, innovating and forward-thinking drummers today - a renowned rhythmist who has toured around the world as a clinician, educator, solo artist, and motivational speaker.",,drumeo,,"DW Drums, Paiste Cymbals, Vater Drumsticks, Remo Drumsticks",https://www.facebook.com/scott.pellegrom,https://www.instagram.com/scottpellegrom/?hl=en,https://twitter.com/scottpellegrom,,
206503,seamus-evely,instructor,TRUE,FALSE,FALSE,FALSE,Recording,N/A,The Drumming Podcaster,"With a love for percussion that spans over 30 years, Seamus Evely's podcast, the Drumeo Gab, embodies this passion.","True passion and commitment are known to inspire the best in all of us. Podcast host Seamus Evely took decades of practicing, studying, and engulfing himself in the world of drums and created DrumGAB (known around here as Drumeo Gab). Now one of the most popular drumming podcasts, it brings you the best drummers - and some of the coolest up-and-comers - in the business today.",,drumeo,,,,,,,
31932,sean-browne,instructor,TRUE,FALSE,FALSE,FALSE,Electronic Drums,Pop/Rock,Yamaha Gear Guides,"As a longtime Yamaha team member, Sean Browne brings over 30 years of experience and knowledge to the table.","As a longtime Yamaha team member, Sean Browne brings decades of experience and knowledge to the table. When it comes to talking about drum gear and how to use it to its fullest potential, this Humber College of Music graduate is a great resource, especially in the fields of electronic percussion, acoustic drums, and hardware.",,drumeo,,Yamaha Drums,https://www.facebook.com/sean.browne.7773,,https://twitter.com/mrseanbrown?lang=en,,
31884,sean-lang,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills, Theory",Metal,Creative Hand To Foot Combos,"Drummer for heavy act Kardashev and known for his drumming with metal powerhouse First Reign, Sean Lang has over 10 years of teaching experience.","Drummer for heavy act Kardashev and known for his drumming with metal powerhouse First Reign, Sean Lang has many years of teaching experience. One of Drumeo's first regular teachers, he's helped thousands of students around the world through online lessons and his ""Bass Drum Secrets"" training pack. Sean's passion for polyrhythms and odd times, mastery of double bass and heavy metal, and ability to simplify complex subjects makes for a powerful combination for anyone interested in learning to play progressive and/or heavy music on the drums.",,drumeo,,,https://www.facebook.com/seanlangdrummer,https://www.instagram.com/seanlang_drummer/?hl=en,https://twitter.com/seanlangdrummer?lang=en,,https://www.youtube.com/c/SeanLangDrummer
198672,senri-kawaguchi,instructor,TRUE,FALSE,FALSE,FALSE,"Fills, Grooves",Pop/Rock,Favorite Drum Licks,"With over 40 million views on YouTube, Senri Kawaguchi has swept the world with her incredible musicianship and mastery of the drum set.","With millions of views on YouTube, Senri Kawaguchi has swept the world with her incredible musicianship and mastery of the drum set. Her phenomenal rise to fame has earned her accolades from the drumming community, being selected as one of the top 500 drummers in the world by Drummerworld and as a cover artist with Drumhead magazine. Senri has released three albums as a solo artist and as part of Kiyo*Sen, and has worked with various world-class musicians such as David Sanborn, Bootsy Collins, Lee Ritenour, E-girls, Philip Seth and Guthrie Govan.",,drumeo,,"Yamaha Drums, Zildjian Cymbals, Zildjian Drumsticks",https://www.facebook.com/senridrums,https://www.instagram.com/senri_kawaguchi/?hl=en,https://twitter.com/senridrums?lang=en,,https://www.youtube.com/user/tkmdr
317639,sharon-ransom,instructor,TRUE,FALSE,FALSE,FALSE,"Fills, Theory",Pop/Rock,Your Drumeo Guide,"Sharon Ransom is a professional drummer, performer and educator, who has a passion for growing and encouraging the drumming community through online teaching.","Sharon Ransom is a professional drummer, performer and educator, who has a passion for growing and encouraging the drumming community through online teaching. She has been featured in DRUM! Magazine, NowThis News, Ad Weekly Magazine, and Facebook’s commercial for International Women’s Day, besides having the privilege of performing on Destination Canada’s national commercial, advocating for local tourism within Canada. She is endorses Sabian Cymbals and has produced educational videos through her own studio, Ransom Drum Lab, which have received a ton of acclaim online.",,drumeo,Independent,Sabian Cymbals,,https://www.instagram.com/ransomdrumlab/,https://twitter.com/sharonroserans1?lang=en,https://www.tiktok.com/@ransomdrumlab?,https://www.youtube.com/channel/UCU6APALn2SprX6rftMRXs1w
189941,siemy-di,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills",Latin,Rhythms From Around The World,Siemy Di is a London-based drummer/percussionist.,"Siemy Di is a London-based drummer/percussionist. He's had the privilege to play with the likes of Roy Ayers, David Bowie, Terry Bozzio, Mofro, Jimmy Somerville, Zucchero, S Club 7, and Emma Bunton (Baby Spice/Spice Girls). He was also invited to join the infamous African Jazz All-Stars and Master Drummers of Africa which gave him exposure to some of Africa’s most beloved talent.",,drumeo,,"Liberty Drums, Tycoon Percussion",https://www.facebook.com/siemydidrummer/,https://www.instagram.com/siemydidrummer/?hl=en,https://mobile.twitter.com/siemydi,https://www.tiktok.com/@siemydi,https://www.youtube.com/user/adinguidi
31938,sonny-emory,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills",Funk,Feel The Funk,"Sonny Emory is an American singer, songwriter, drummer and percussionist.","Sonny Emory is an American singer, songwriter, drummer and percussionist. Emory is a former member of the band Earth, Wind & Fire. He has also worked with artists such as Bruce Hornsby, Steely Dan, Eric Clapton and the B-52s.",,drumeo,"Earth, Wind & Fire","YAMAHA Drums, ZILDJIAN Cymbals and Drumsticks, Shure Microphones, Meyers Sound Systems, Toca Percussion, LP Percussion",https://www.facebook.com/SonnyEmoryMusic/,https://www.instagram.com/sonnyemory/?hl=en,https://twitter.com/sonnyemory1,,
191330,spencer-bowman,instructor,TRUE,FALSE,FALSE,FALSE,"Theory, Grooves, Fills",Metal,Intro To Polymeters,"Spencer Bowman is a Canadian musician, author and instructor who's performed with The Body Politic, a local progressive metal band.","Spencer Bowman is a Canadian musician, author and instructor who's performed with The Body Politic, a local progressive metal band. An experienced studio and live musician and a master in all that's heavy, Spencer's roots are in the world of jazz music. He earned a diploma in jazz studies and has studied under some of the best Canadian jazz musicians. Spencer is an experienced drum instructor, having taught privately since the age of 13. This level of experience culminated in the release of his first book, ""Polymetric Double Kick"".",,drumeo,,"Mapex Drums, Sabian Cymbals, Evans Drumheads, ProMark Drumsticks",https://www.facebook.com/spencerbowmandrums,https://www.instagram.com/spencerbowman/?hl=en,https://twitter.com/tbpspencer,,https://www.youtube.com/c/spencerbowmandrummer
214093,stan-bicknell,instructor,TRUE,FALSE,FALSE,FALSE,"Rudiments, Grooves, Fils, Feet","Metal, Pop/Rock",Conversation Between Your Hands & Feet,"Stan Bicknell has over 20 years of experience behind the kit, touring and recording with artists such as Kimbra, The New Caledonia, Ecca Vandal, and Miami Horror.","Stan Bicknell has over 20 years of experience behind the kit, touring and recording with artists such as Kimbra, The New Caledonia, Ecca Vandal, and Miami Horror. Stan decided to excuse himself from his successful life as a touring musician to focus on his family. Without a live audience to play to, he found on Instagram a great outlet for his creativity and need to perform - and with that came a new found success as he became one of the most popular drummers on social media.",,drumeo,"Kimbra, Miami Horror, Ecca Vandal, The New Caledonia","Yamaha Drums, Remo Drumheads, Istanbul Agop Cymbals",https://www.facebook.com/stanbicknelldrummer,https://www.instagram.com/stanbicknell/?hl=en,https://twitter.com/stanbicknell,,https://www.youtube.com/user/stanbicknell
31928,stanley-randolph,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills","Funk, Jazz, Pop/Rock",Funky Drumming,Stanley Randolph is one of the most in-demand and highly respected drummers of our time.,"Stanley Randolph is one of the most in-demand and highly respected drummers of our time, gaining the attention of music icons and legends such as Stevie Wonder, New Kids on the Block, Backstreet Boys, Christina Aguilera, Chrisette Michele, Boyz II Men, and Toni Braxton as well as several members of the Jackson family.",,drumeo,"Stevie Wonder, K'naan","DW Drums, Zildjian Cymbals,  Vic Firth Drumsticks, Remo Drumheads",https://www.facebook.com/mahr.alkhaqany,https://www.instagram.com/stanleyrrandolph/?hl=en,https://twitter.com/stanleyrandolph,,https://www.youtube.com/user/100grandstanz/featured
31899,stanton-moore,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills","Jazz, Latin, Funk,",New Orleans Drumming,"Stanton Moore is a dedicated drummer, performer, and clinician, known for his connection to the city of New Orleans and its unique musical styles.","Stanton Moore is a dedicated drummer, performer, and clinician. His connection to the city of New Orleans and its unique musical styles has led to the release of several instructional books and videos, including “Groove Alchemy”, “Take It To The Street”, and “A Modern Approach To New Orleans Drumming”. In the early ‘90s, he helped found the funk band Galactic, which led to a tour schedule of nearly 200 gigs a year for the next 10 years.",,drumeo,Galactic,"Gretsch Drums, Zildjian Cymbals, Remo Drumheads, Vic Firth Drumsticks",https://www.facebook.com/stantonmooremusic/,https://www.instagram.com/stanton_moore/?hl=en,https://twitter.com/stanton_moore?lang=en,,https://www.youtube.com/c/stantonmooremusic
239928,stephane-chamberland,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills, Theory","Jazz, Latin, Pop/Rock",Chart Reading & Interpretation,"Stephane Chamberland is an incredible drummer with an impressive resume, having studied at the Manhattan School of Music and the Conservatory of Music in Quebec City. He's also studied under the guiding hands and feet of Dom Famularo, Jim Chapin, Robby Ameen, Jeff Salem, and Paul DeLong, just to name a few.","Stephane Chamberland is an incredible drummer with an impressive resume, having studied at the Manhattan School of Music and the Conservatory of Music in Quebec City. He's also studied under the guiding hands and feet of Dom Famularo, Jim Chapin, Robby Ameen, Jeff Salem, and Paul DeLong, to name a few. As a musician, Stephane has played with an onslaught of artists including Colin Hunter, Jordane Labrie, The Christian Pare World Ensemble, Kabir Kouba Band, and Roxane de Lafontaine. As an instructor, he has taught all over the world through international festivals and camps and as a private teacher. His experience has led him to become a growing voice in the world of publishing, co-authoring the books ""The Weaker Side"", ""Drumset Duets"", and ""Pedal Control"", and as a contributing writer for Modern Drummer magazine, Canadian Musician and Percussive Notes. ",,drumeo,"The Stephane Chamberland Trio, The Carl Mayotte Fusion Quintet, Mathieu Fiset and The RoboJazz Band","Yamaha Drums, Sabian Cymbals, Remo Drumheads, Vic Firth Drumsticks",https://www.facebook.com/StephaneChamberland,https://www.instagram.com/stephanechamberland/?hl=en,,,https://www.youtube.com/c/StephaneChamberland
31929,stephen-taylor,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills","Pop/Rock, Funk",How To Practice Effectively,"A Jazz Studies major from the University of Southern Mississippi, Stephen Taylor has authored three instructional books and has a successful YouTube channel.","A Jazz Studies major from the University of Southern Mississippi, Stephen Taylor has authored three instructional books and has a successful YouTube channel. He has a passion for teaching, with current and past students earning college scholarships and being featured on MTV, NBC, The Grammys and more. Stephen is also a professional studio and live musician who has performed and toured with Danielle Peck, Jason Jones, Meshach Jackson, and Lovers and Liars, among others.",,drumeo,,"Zildjian Cymbals, Vic Firth Drumsticks, Aquarian Drumheads",https://www.facebook.com/profile.php?id=100004731156495,https://www.instagram.com/stephensdrumshed/?hl=en,https://twitter.com/drummeretc,,https://www.youtube.com/user/DrummerEtc
240515,steve-gadd,instructor,TRUE,FALSE,FALSE,FALSE,Performance,"Funk, Pop/Rock",A Drumming Legend,Steve Gadd is one of the most influential and respected drummers of all time.,"Steve Gadd is one of the most influential and respected drummers of all time. His incredible feel and ability to play pretty much any style of music led him to tour and record with some of the greatest musicians ever including Chick Corea, Eric Clapton, Steely Dan, Paul McCartney, James Taylor, and Paul Simon. Besides his extensive work as a hired gun, Steve has recorded and toured with his own projects: the Steve Gadd Band, the Gadd Gang, and Stuff. Among his many accolades, his greatest may be the Grammy Award for Best Contemporary Instrumental Album from Steve Gadd Band's 2018 release. Steve received the Buddy Rich award at the 2021 Drumeo Awards.",,drumeo,"Paul Simon, Steely Dan","Yamaha Drums, Zildjian Cymbals, Remo Drumheads, Vic Firth Drumsticks",https://www.facebook.com/drstevegaddofficial,https://www.instagram.com/dr.stevegadd/?hl=en,https://twitter.com/drstevegadd?lang=en,,
31941,steve-goold,instructor,TRUE,FALSE,FALSE,FALSE,Rudiments,Rudiments,The Purpose Of Paradiddles,"Steve Goold has drummed for Grammy nominated singer/songwriter Sara Bareilles and children's entertainment vocal trio Go Fish, for whom he’s also the musical director.","Steve Goold has performed with Grammy-nominated singer/songwriter Sara Bareilles and children's entertainment vocal trio Go Fish for whom he’s also the musical director. He has worked extensively with Grammy-winning songwriter Joel Hanson, Emmy-winning vocal quartet The Blenders, and Owl City, while teaching drums at Bethel University and Northwestern College. Well spoken, articulate, and down to earth, Steve is as inspiring and fun when playing a set of drums as he is when teaching and sharing concepts.",,drumeo,"Owl City, Sara Bareilles","Risen Drums, Paiste Cymbals, Vic Firth Drumsticks, Remo Drumsticks",https://www.facebook.com/stevegoolddrums/,https://www.instagram.com/stevegoold/?hl=en,https://twitter.com/stevegoold?lang=en,,https://www.youtube.com/user/stephengoold
220809,steve-lyman,instructor,TRUE,FALSE,FALSE,FALSE,"Independence, Creativity",Jazz,Your Guide To Jazz,"Steve Lyman is an American jazz drummer, composer and educator. ","Steve Lyman is an American jazz drummer, composer and educator. As a performer, Lyman has enjoyed sharing the stage with some of the leading voices in jazz and contemporary music, including Aaron Parks, Jon Batiste, Gilad Hekselman, Nir Felder, Julian Pollack, Chase Baird and many more.",,drumeo,Independent,"Craviotto Drums, Istanbul Agop Cymbals, Vic Firth Drumsticks, Remo Drumheads, Low Boy Custom Beaters, Sunhouse Sensory Percussion",https://www.facebook.com/stevelymandrums,https://www.instagram.com/stevelymandrums/,https://twitter.com/SteveLyman3,https://www.tiktok.com/@stevelyman?,https://www.youtube.com/user/stevelymandrums
